 책방, Reading room,5397
 인도," pavement,sidewalk",5396
 앞문, The front gate,5395
 쓰다, Bitter (vegetables),5394
 시대적, Of the times,5393
 스키장, Place to ski,5392
 생활비, Cost of living,5391
 비둘기, Pigeon,5390
 볼링, Bowling,5389
 볶음, Roasted sth,5388
 문법, Grammar,5387
 무지개, A rainbow,5386
 목걸이, Necklace,5385
 넷째, Fourth,5384
 내과, Internal medicine,5383
 귤, A Jeju orange,5382
 공연하다, Offer a performance,5381
 걱정되다, To become worried,5380
 강의하다, To give a lecture,5379
 힘들어하다," To be exacting, tolling",5378
 희망하다, Hope,5377
 흐려지다," Get cloudy, overcast",5376
 휴지통, Waste paper basket,5375
 호실, Tells you the room number,5374
 허허," Ha-ha, with a laugh",5373
 핸드폰, Cell phone,5372
 해수욕장, A swimming beach,5371
 한평생, A lifetime,5370
 한겨울," Midwinter, the dead of winter",5369
 풀어지다, To get loose; to turn soft (noodles),5368
 평일, A weekday,5367
 특급, In a special class,5366
 큰아들, Oldest son,5365
 큰소리," A loud voice, loudly",5364
 콘서트, Concert,5363
 코끼리, An elephant,5362
 치우다," VST + Do away with, get rid of",5361
 치료법, A curative means,5360
 추가되다, To be added,5359
 청바지, Blue jeans,5358
 철," Discretion, prudence (Become sensible, wise)",5357
 쩔쩔매다," To be at a loss, be confused",5356
 지능," intelligence,intellect, raw intelligence",5355
 주문," An incantation, a spell",5354
 종이컵, A paper cup,5353
 졸음," sleepiness,drowsiness",5352
 졸리다," Feel sleepy,drowsy",5351
 전시되다," To be exhibited,ddisplayed",5350
 재우다, Put to sleep,5349
 입사하다, To join/enter a company,5348
 인제, Now,5347
 이혼하다, To get divorced,5346
 이성, The opposite sex,5345
 이민, Emigration,5344
 윗사람," A superior, one’s older somebody",5343
 원피스, (one-piece) a dress,5342
 와이셔츠, A white dress shirt,5341
 올가을, This fall,5340
 오피스텔, Office hotel (studio apt),5339
 옆방, The room next door,5338
 열리다, To bear fruit,5337
 여직원, Female employee,5336
 얼리다," Freeze, make ice",5335
 씻기다," wash,be washed",5334
 싫어지다, To become distasteful,5333
 식히다," To cool, let cool. 차게 하다",5332
 식료품, Articles for food,5331
 스물, Twenty,5330
 수리하다," repair,mending",5329
 소비하다, Consumption,5328
 섹시하다, To be sexy,5327
 세로, Length,5326
 선풍기, A fan,5325
 생활용품, Necessities for daily life,5324
 비기다," End in a tie, to be even-even.  Same as 무승부를 기록하다",5323
 부피," bulk,size",5322
 부지런하다, Be diligent,5321
 병아리," Chick, baby chicken",5320
 번역하다, To translate,5319
 배구, Volleyball,5318
 밤낮," Night and day, always",5317
 무사하다," Be safe, peaceful",5316
 무관심하다, Be indifferent to,5315
 먹다, Go deaf,5314
 매번, Every time,5313
 달다, To hang,5312
 농구, Basketball,5311
 녹화, Tree-planting,5310
 내용물, Contents,5309
 난방, A heated room,5308
 꾸준하다, Be steady or  unflagging,5307
 꽃씨, Flower seed,5306
 까다, Peel or  husk,5305
 기억되다, To be remembered,5304
 금, A line (draw),5303
 국립, Government established,5302
 교육비, Tuition or  the cost of a school education,5301
 교외, Outside the school or  extramural,5300
 관람, Inspection or  viewing,5299
 고춧가루, Red pepper powder,5298
 고무신, Rubber shoes,5297
 거리, Materials,5296
 강북, North of the river,5295
 감정적, Emotional,5294
 가만, Quietly or  softly,5293
 혼나다," Get frightened, scared",5292
 형," Shape, form",5291
 해물, Marine products,5290
 한둘, One or two,5289
 학교생활, Student,5288
 중국, China,5287
 평상시, Normally,5286
 페인트, Paint,5285
 티셔츠, T-shirts,5284
 튼튼히," Strongly, firmly",5283
 토론자," A debator, a disputant",5282
 킬로, Kilo,5281
 코스모스, Cosmos,5280
 컨디션, Condition,5279
 카레, Curry,5278
 촌스럽다, Unfashionable,5277
 초청장, An invitation (card),5276
 초보자," A beginner, neophyte",5275
 찬성," approval,assent",5274
 지우다, Put a thing on a person’s back,5273
 주전자," A kettle, teakettle",5272
 존댓말, Respectful speech,5271
 정거장, A railroad station,5270
 전통문화, Traditional culture,5269
 전문점, Exclusive store,5268
 전구, An electric bulb,5267
 재채기," sneeze,sneezing",5266
 재작년, The year before last,5265
 재수," luck,fortune",5264
 장례식, A funeral,5263
 자연적, Natural,5262
 자살하다, Commit suicide,5261
 이발소, barber’s shop,5260
 이래서," This way, this direction, here",5259
 이, Two,5258
 의논," consultation,conference",5257
 음반, A phonograph record,5256
 위아래, Up and down,5255
 욕하다," To insult, to say bad words",5254
 외출하다, To go out (of doors),5253
 외제, Of foreign manufacture,5252
 올여름, This summer,5251
 얼마간," Some, somewhat",5250
 야옹," Mewing, meowing",5249
 쓴맛, A bitter flavor,5248
 실수하다, To make a mistake,5247
 신체적, Physical,5246
 시부모, one’s husband’s parents,5245
 시댁, one’s husband’s family/house,5244
 순하다," Be gentle,docile",5243
 숙녀, A lady,5242
 손잡다, Take a person by the hand,5241
 속마음," Inner heart,feeling",5240
 성당, A church,5239
 석사, Master,5238
 서툴다," poor,awkward",5237
 생활수준, The standard of living,5236
 새소리," Bird voice,”chirp”",5235
 사자, A lion,5234
 사이사이, Every now and then,5233
 사생활, Private life,5232
 사립, Private,5231
 빨간색," deep-red,crimson",5230
 볼펜, A ballpen,5229
 번지, Area of land,5228
 밤새우다, Sit up all night,5227
 반짝거리다, Twinkle-twinkle (stars),5226
 무책임하다, Not responsible,5225
 몸속, In one’s body,5224
 명함, Name card,5223
 면접, Interview,5222
 머리말, A preface,5221
 맘대로, As you want,5220
 만화가, Cartoon artist,5219
 만세," 10,000 years",5218
 마흔, Forty,5217
 마요네즈, Mayonnaise,5216
 데려오다, Go with,5215
 대중교통, Mass transportation,5214
 다양해지다, To be various,5213
 낚시꾼, An angler,5212
 꾸다, Dream or  have a dream,5211
 깡패, Gangster,5210
 깜빡, With a flash or  twinkle,5209
 까먹다, Crack or  peel and eat,5208
 그리로, Over there,5207
 교시, Teach or  instruct or  enlighten,5206
 괴로워하다, To distress or  trouble,5205
 공휴일, A legal holiday,5204
 공연되다, To give a public performance,5203
 강변, A riverside,5202
 감소되다, To be reduced or  diminished,5201
 효자, A dutiful son,5200
 해외여행, Foreign travel,5199
 해," Damage, injury",5198
 학비, Tuition,5197
 피곤," fatigue,exhaustion",5196
 코트, Court,5195
 충돌하다," Collide, clash with",5194
 초저녁, Early in the evening,5193
 초여름, Early summer,5192
 초보," Initial, first steps",5191
 초등학교, Elementary school,5190
 천재," genius,talent",5189
 짜증스럽다, To be annoying,5188
 짜다, To be salty,5187
 집중하다, To concentrate,5186
 즐거워하다, To enjoy it,5185
 주일, A week,5184
 점심때, Lunchtime,5183
 장사꾼," A trader,merchant,dealer",5182
 잡수다," eat,drink",5181
