" Bird voice,”chirp”", 새소리,5235
 A lion, 사자,5234
 Every now and then, 사이사이,5233
 Private life, 사생활,5232
 Private, 사립,5231
" deep-red,crimson", 빨간색,5230
 A ballpen, 볼펜,5229
 Area of land, 번지,5228
 Sit up all night, 밤새우다,5227
 Twinkle-twinkle (stars), 반짝거리다,5226
 Not responsible, 무책임하다,5225
 In one’s body, 몸속,5224
 Name card, 명함,5223
 Interview, 면접,5222
 A preface, 머리말,5221
 As you want, 맘대로,5220
 Cartoon artist, 만화가,5219
" 10,000 years", 만세,5218
 Forty, 마흔,5217
 Mayonnaise, 마요네즈,5216
 Go with, 데려오다,5215
 Mass transportation, 대중교통,5214
 To be various, 다양해지다,5213
 An angler, 낚시꾼,5212
 Dream or  have a dream, 꾸다,5211
 Gangster, 깡패,5210
 With a flash or  twinkle, 깜빡,5209
 Crack or  peel and eat, 까먹다,5208
 Over there, 그리로,5207
 Teach or  instruct or  enlighten, 교시,5206
 To distress or  trouble, 괴로워하다,5205
 A legal holiday, 공휴일,5204
 To give a public performance, 공연되다,5203
 A riverside, 강변,5202
 To be reduced or  diminished, 감소되다,5201
 A dutiful son, 효자,5200
 Foreign travel, 해외여행,5199
" Damage, injury", 해,5198
 Tuition, 학비,5197
" fatigue,exhaustion", 피곤,5196
 Court, 코트,5195
" Collide, clash with", 충돌하다,5194
 Early in the evening, 초저녁,5193
 Early summer, 초여름,5192
" Initial, first steps", 초보,5191
 Elementary school, 초등학교,5190
" genius,talent", 천재,5189
 To be annoying, 짜증스럽다,5188
 To be salty, 짜다,5187
 To concentrate, 집중하다,5186
 To enjoy it, 즐거워하다,5185
 A week, 주일,5184
 Lunchtime, 점심때,5183
" A trader,merchant,dealer", 장사꾼,5182
" eat,drink", 잡수다,5181
" To get a person to read, to get a person to learn", 읽히다,5180
 A product to be used only once, 일회용품,5179
 Next, 이다음,5178
 Everywhere, 이곳저곳,5177
 Sports shoes, 운동화,5176
" Board (a plane), get into", 올라타다,5175
" Pre-engagement, reservation", 예약,5174
 Ten, 열,5173
" To be put off, postponed", 연기되다,5172
 Queen, 여왕,5171
 Female high school student, 여고생,5170
" The day before yesterday, a few days ago", 엊그제,5169
" Well, I guess that, is extremely…..", 어쩜,5168
 become/get dark, 어두워지다,5167
" To be shallow, superficial", 얕다,5166
 On both sides, 양옆,5165
" concession,compromise", 양보,5164
 Cabbage, 양배추,5163
" Medicines, medical supplies", 약품,5162
" Medicinal water, mineral water", 약수,5161
" Get angry,take offense", 약,5160
" security,assuredness,relief", 안심하다,5159
" To be carried away, washed away", 씻기다,5158
" A bud,sprout", 싹,5157
 To become serious, 심각해지다,5156
" Outside the city, suberbs", 시외,5155
 Ski, 스키,5154
 Schedule, 스케줄,5153
