 Reason, 이유,225
 To need, 필요하다,226
" words, a verse", 글,227
" arise,occur,happen", 생기다,228
 To use, 사용하다,229
 Husband, 남편,230
 The outside, 밖,231
" The world,society", 세상,232
 Small, 작다,233
 Ride (bus), 타다,234
 University, 대학,235
 A work of art, 작품,236
 State of things, 상황,237
 In the middle, 가운데,238
 Send, 보내다,239
" namely,that is to say", 즉,240
" condition,state", 상태,241
 After that, 이후,242
 At that time, 당시,243
 Literature, 문학,244
 More and more, 더욱,245
 Extremely, 아주,246
" A locality, district", 지방,247
 Night, 밤,248
 High, 높다,249
 Recently, 최근,250
" As it is, no change", 채,251
" Actuality, reality", 현실,252
 Environment, 환경,253
 Computer, 컴퓨터,254
 First, 먼저,255
 Go to and from a aplace, 다니다,256
" How many, how much", 얼마나,257
 one’s own body, 자체,258
 Open, 열다,259
 Head, 머리,260
 to Ask, 묻다,261
" Remain, be left over", 남다,262
" part,portion", 부분,263
 An enterprise or business, 기업,264
" Change, transformation", 변화,265
" son,baby", 아들,266
 Oh dear, 아,267
 An election, 선거,268
 Refer to or  be about, 관하다,269
 Minutes, 분,270
 Just because or  in that condition, 그냥,271
 To divide, 나누다,272
" To use, make use of", 이용하다,273
 Almost or  nearly, 거의,274
 Soon, 곧,275
" The nucleus, the focus, the heart", 중심,276
 Activity, 활동,277
 Today, 오늘,278
" mutually,one another", 서로,279
 Concern or  interest, 관심,280
" As expected, likewise", 역시,281
 This thing, 이거,282
" A baby, or a slightly derogative word for person", 애,283
 Advertisement, 광고,284
" To come out, grow, spring up", 나다,285
 A room, 방,286
" mind,spirit", 정신,287
" To reach, arrive, get at", 이르다,288
" Accomplish, complete", 이루다,289
 Morning, 아침,290
" To laugh, smile", 웃다,291
" The present situation, state", 현상,292
 Art or  technique or  ability, 기술,293
" The whole, the entire section", 전체,294
 So or  yes or  that’s right, 그래,295
" Get, obtain", 얻다,296
 To be beautiful, 아름답다,297
 The end, 끝,298
" race,nation,people", 민족,299
 The interval between, 간,300
" investigation,inquiry", 조사,301
 To be like something, 듯,302
 Mouth, 입,303
 Huh? (2) something, 뭐,304
 Like that, 그대로,305
 A movie, 영화,306
" Need, requirement,necessity", 필요,307
" way,method", 줄,308
 The sky, 하늘,309
 Year, 년대,310
 Science, 과학,311
 Nature, 자연,312
 Really, 정말,313
 Construction or  structure, 구조,314
 After all or  in the end, 결국,315
" Rice, a meal", 밥,316
 To wear, 입다,317
" Rather,preferably", 오히려,318
 Program, 프로그램,319
 Yes, 네,320
" Get accomplished, achieved", 이루어지다,321
" Others, other people", 남,322
 A day, 하루,323
 A picture, 그림,324
" The time,the occasion,when", 적,325
" one’s status, one’s lot", 터,326
 To drink, 마시다,327
" to attack, assault", 치다,328
 Alone, 혼자,329
" To advance, proceed, go forward", 나가다,330
 Now, 이제,331
 Teaching or  instruction, 교수,332
 Alcohol, 술,333
 Love, 사랑,334
 Telephone, 전화,335
 To draw to a close or  to end, 끝나다,336
" Be right, correct; to match, be fitting for", 맞다,337
 Dad, 아빠,338
 To be hung up or  suspended, 걸리다,339
" Protect, maintain", 지키다,340
 Once, 한번,341
 Coffee, 커피,342
 Chest, 가슴,343
 To be long, 길다,344
" Look at, watch ; to look forward to, hope for", 바라보다,345
" To investigate, examine, search", 알아보다,346
 Flavor, 맛,347
 Most, 대부분,348
 Industry, 산업,349
 Very, 매우,350
" Go up, climb, ascend", 오르다,351
 Food, 음식,352
" Facial expression, look", 표정,353
 For sure, 꼭,354
" A part, a portion", 일부,355
" Recently, nowadays", 요즘,356
 A plan or  a project, 계획,357
" Touch, feel", 느낌,358
" How many, how much", 얼마,359
 The nape of the neck, 고개,360
" Personality ; character, nature", 성격,361
 Continuously, 계속,362
 Century, 세기,363
" Stand up, erect", 세우다,364
 Wife, 아내,365
 Family, 가족,366
" The present time, now, at present", 현재,367
 Three, 세,368
 Development, 발전,369
" A vehicle, train/auto car", 차,370
" Play, amuse oneself", 놀다,371
" To face, look out on", 향하다,372
 Relation or  connection or  reference, 관련,373
" Form, shape", 형태,374
 Each or  every, 각,375
 City, 도시,376
 Work, 작업,377
" atmosphere,surroundings", 분위기,378
 To be so or  right, 그러하다,379
 Age, 나이,380
" First of all, before everything", 우선,381
 Believe, 믿다,382
" change,exchange", 바꾸다,383
 To give birth, 낳다,384
" A thing, what", 바,385
" information,intelligence", 정보,386
" Open, be opened, be unlocked", 열리다,387
" To like, be fond of", 좋아하다,388
 Picture or  draw a picture, 그리다,389
 Of that amount, 만큼,390
 To learn, 배우다,391
" Poetry, lines of verse", 시,392
" A part, a role", 역할,393
 Next to, 옆,394
" Action, behavior", 행동,395
" Oh, well, why", 어,396
 Inside the country, 국내,397
 Compare to, 비하다,398
 An engine or  a machine, 기관,399
" A position, situation", 입장,400
 Be of the extent of, 만하다,401
 Example, 예,402
" The bottom, the lower part", 아래,403
" A form, method, process", 방식,404
" Influence, consequences", 영향,405
 Certainly or  of course., 그럼,406
" Come out, come forth", 나서다,407
" Flow, stream", 흐르다,408
" Uh, well,  …", 저,409
 Deep, 깊다,410
 A boat (boating), 배,411
 Inside, 내,412
" A shape, form", 모양,413
 A mountain, 산,414
 New, 새,415
" But, nevertheless", 하지만,416
" condition,stipulation", 조건,417
 Door, 문,418
 Flower, 꽃,419
" A step, phase", 단계,420
" Raise, lift up", 올리다,421
 During that time, 그동안,422
 Instructor, 교사,423
 Suddenly, 갑자기,424
 Cross or go across, 넘다,425
" Carry with, hold, possess", 지니다,426
 Wind, 바람,427
 To do well, 잘하다,428
 Town, 마을,429
" To be very young, juvenile", 어리다,430
 Representative, 대표,431
 Possibility, 가능성,432
 Direction, 방향,433
 A great meeting, 대회,434
 Voice, 목소리,435
 Song, 노래,436
 Sea, 바다,437
" To be hard, difficult", 힘들다,438
 Study, 공부,439
" To move, stir", 움직이다,440
 A member, 의원,441
 Effort, 노력,442
" entirely,utterly,completely", 전혀,443
 Older sister, 언니,444
" A corps, a group", 단체,445
 One part, 분,446
 To become known, 알려지다,447
 To be possible, 가능하다,448
" Ability, capability, how much and how well", 능력,449
" To assert,maintain", 주장하다,450
 one’s children, 자식,451
 Fire, 불,452
" inhabitants,dwellers", 주민,453
" gather,get together", 모으다,454
" materials,data", 자료,455
 Existence, 존재,456
 A school year, 학년,457
 A newspaper, 신문,458
 Entertain or  hold or  have, 가지다,459
 To understand, 이해하다,460
 Manufactured goods, 제품,461
 Field, 분야,462
 Teacher, 선생,463
 Business, 사업,464
" An act, deed, behavior", 행위,465
 Level, 수준,466
 Last year, 지난해,467
" Verbal expression, representation, manifestation", 표현,468
 Mood, 기분,469
" Era, period", 대,470
" To be young,youthful", 젊다,471
 Clothes, 옷,472
 Function or  functionality, 기능,473
" A moment,a second", 순간,474
 War, 전쟁,475
 Before, 전,476
 A Dream, 꿈,477
 Grandmother, 할머니,478
" A meeting, a conference", 회의,479
 Broadcast, 방송,480
 To talk, 이야기하다,481
 Tree, 나무,482
 To sleep, 자다,483
" drama,a play", 연극,484
 The same, 마찬가지,485
 To walk, 걷다,486
" Labor, work", 노동,487
" At this time, moment", 이때,488
 The past, 과거,489
 Price, 가치,490
 a Length of time (한시간 동안), 시간,491
" A group, a collective body", 집단,492
" The present age, times", 현대,493
 Watch closely, 살펴보다,494
 A government cabinet minister, 장관,495
" difference,disparity", 차이,496
" Untie, loosen ; to melt into", 풀다,497
" season,time,occasion", 시절,498
 A thing, 물건,499
 Directly, 직접,500
 Private or  individual, 개인,501
 But or  however, 근데,502
 Foot, 발,503
" writer,author", 작가,504
" Effect, effectiveness", 효과,505
 Buddhism, 불교,506
 Pull, 끌다,507
" Like, according to", 대로,508
 Quickly, 빨리,509
" To begin,start", 시작되다,510
 Cease, 말다,511
 To explain, 설명하다,512
 The universe, 우주,513
" An opportunity,chance", 시기,514
" As though, as if", 마치,515
 Years old, 살,516
 1) production 2)birth, 생산,517
" Wish, hope", 바라다,518
 To be strong or  powerful, 강하다,519
 Experience or  undergo or  suffer, 경험,520
 Music, 음악,521
 The best, 최고,522
" Show, display", 나타내다,523
 To hurt, 아프다,524
" To be small, few in number", 적다,525
 Rain, 비,526
 Hometown, 고향,527
 Be surprised, 놀라다,528
" To be various, diverse", 다양하다,529
" To cry, weep", 울다,530
 A farmer, 농민,531
 A bank, 은행,532
" To pass, spend time", 지내다,533
 Marriage, 결혼,534
" A law, the law", 법,535
" A novel, fiction story", 소설,536
" Yes, certainly, right", 예,537
 The afternoon, 오후,538
" Order, system", 질서,539
 Put in a bottle, 담다,540
" Meet, assemble", 모이다,541
 Residents of a city, 시민,542
" Chariman, the president", 회장,543
" Be fast, quick", 빠르다,544
" On its own, of its own free will", 스스로,545
" baby,infant", 아기,546
" Sir, calling an unknown male", 아저씨,547
" Ancient times, antiquity", 옛날,548
" Today, this day", 이날,549
 As properly is suitable, 제대로,550
 The moon, 달,551
 To throw, 던지다,552
" really,truly", 참,553
 Space or  room, 공간,554
" This place, here", 이곳,555
" Last, final", 마지막,556
 (1) to plan to start a job/project (2) to play a table game, 벌이다,557
 Hospital, 병원,558
" Position, posture", 자세,559
 Place empasis upon, 강조하다,560
 The police, 경찰,561
 Take charge of, 맡다,562
 Evening, 저녁,563
" One side, one way", 한편,564
 If so or  if that is the case, 그러면,565
 A journalist, 기자,566
 Broad, 넓다,567
 A test, 시험,568
 Sleep, 잠,569
" principally,mainly", 주로,570
" By far, very much so", 훨씬,571
 Side, 면,572
 Unification, 통일,573
 Health, 건강,574
 Close, 가깝다,575
 Building, 건물,576
" establishment,institution", 시설,577
 A foreign country, 외국,578
 The bottom, 밑,579
" A man, an adult", 어른,580
 A circumference, 주변,581
 Instead of, 대신,582
" A cause,a factor", 원인,583
 To sell, 팔다,584
" (1) order,precedence  (2) one time, one round", 차례,585
 An army, 군,586
" Enthusiastically,with zeal", 열심히,587
" To work, labor", 일하다,588
" property,fortune, assets, possessions", 재산,589
 Team, 팀,590
 Parents, 부모,591
 Somewhat, 약간,592
" language,speech", 언어,593
" To demand,claim,request", 요구하다,594
" To go up, ascend", 올라가다,595
 First, 첫,596
 The director, 감독,597
 That day or  that same day, 그날,598
" Actually, really", 사실,599
" Always, constantly", 자주,600
" Have, encounter", 당하다,601
 Make a thing of, 삼다,602
" About, approximately", 약,603
 A period or  a time or, 기간,604
 Tobacco, 담배,605
" Riase, get up; start, commence", 일으키다,606
 Temporarily, 일단,607
 Grandfather, 할아버지,608
" Organization (composition, structure)", 조직,609
" To be born, see the light of day", 태어나다,610
 Construction site, 공장,611
 Already, 벌써,612
" Enjoy oneself,take pleasure,delight", 즐기다,613
" since,from", 지,614
 A patient, 환자,615
 Change, 변하다,616
 An accident, 사고,617
 All the same, 그래도,618
 However much, 아무리,619
" Adjust, adapt", 맞추다,620
 Uncooked rice, 쌀,621
" universal,common,usual", 일반,622
" interesting,fun", 재미있다,623
 To teach, 가르치다,624
 Conversation, 대화,625
" Stop, obstruct", 막다,626
 This year, 올해,627
 An elder brother, 형,628
 Differently, 달리,629
 Throw away, 버리다,630
" affix,put on", 붙이다,631
" A man, a person", 인물,632
 Always, 늘,633
 everything, 모두,634
 The whole country, 전국,635
" Finish, complete", 마치다,636
" all,every", 전,637
" Only, merely", 다만,638
 Help, 도움,639
 Famly, 가정,640
 Hang up or  suspend, 걸다,641
 To fall into, 빠지다,642
 To be far, 멀다,643
 Bus, 버스,644
" These days, nowadays", 오늘날,645
 For a little while, 잠시,646
 Agriculture, 농업,647
" Put, place up to", 대다,648
" form,style", 식,649
" An opinion,a suggestion", 의견,650
 Stage, 무대,651
 Picture, 사진,652
" assertion,insistance", 주장,653
" To express, make known by saying", 표현하다,654
" To be due to, caused by", 인하다,655
" To be strange,queer", 이상하다,656
 The first, 제일,657
" Stick, adhere to", 붙다,658
 Probably, 아마,659
 To tell a story, 얘기하다,660
" Join, connect", 잇다,661
 A little, 조금,662
 Race or  match or  contest, 경기,663
" goal,purpose", 목적,664
" attitude,comportment", 태도,665
 Male, 남성,666
" The circumference,the girth", 주위,667
 Countermeasure, 대책,668
 That much or  a little amount, 그만,669
" Originate, come from", 발생하다,670
 Leg, 다리,671
" anybody,everybody", 아무,672
" By chance, accident", 어쩌다,673
" stuff,material", 재료,674
 Each and every, 각각,675
 Never or  by no means, 결코,676
" Move, transfer (2)(sickness) communicate, transfer to", 옮기다,677
 Always, 항상,678
 A year, 해,679
" To lose, to miss, to be deprived", 잃다,680
 Freedom, 자유,681
 Responsibility, 책임,682
 Be changed, 바뀌다,683
 To resemble, 비슷하다,684
" To be extreme,intense", 심하다,685
 Competition or  rivalry, 경쟁,686
 To love, 사랑하다,687
 No!, 아니,688
" summer,summertime", 여름,689
 To grow up, 자라다,690
" A time, an inning, a round in a game", 회,691
 Concretely, 구체적,692
 An opportunity, 기회,693
" To enforce,put into effect", 실시하다,694
 The earth, 지구,695
 How many times, 번째,696
 A consumer, 소비자,697
" To not like, to hate", 싫다,698
 Scale or  scope or  structure, 규모,699
 A standard or basis, 기준,700
 End, 말,701
 Most certainly, 반드시,702
" An intention,design,purpose", 셈,703
 Make or  get ready or  prepare, 갖추다,704
 And so it is that, 그러니까,705
 Accept, 받아들이다,706
 Price, 값,707
" on site, on location, at the site in question", 현장,708
 Construction, 건설,709
 To get out or  draw out, 꺼내다,710
" Laborer, worker", 노동자,711
" everytime,always", 언제나,712
" completely,perfectly", 완전히,713
 Car, 자동차,714
" To transmit,convey", 전하다,715
 To exist, 존재하다,716
 Each and every month, 개월,717
" receive,welcome (note, usually this is 맞히다)", 맞다,718
" Especially, particularly", 별로,719
" A youngster, a child", 어린이,720
" To set,determine", 정하다,721
 One word, 한마디,722
" To preserve, maintain", 유지하다,723
 Ideology, 이데올로기,724
 To study, 공부하다,725
 The masses, 대중,726
 Grow longer, 늘어나다,727
" Wipe clean, polish", 닦다,728
" As many as, full, complete", 만,729
 Speech, 말씀,730
 To be okay, 괜찮다,731
 A tear, 눈물,732
 All sorts or  varieties, 각종,733
 Light, 빛,734
 Not, 아니,735
" avoid,keep away", 피하다,736
 Pass or  go through, 거치다,737
" Advance, go forward", 나아가다,738
" (Word to get somebody’s attention) Hey!! (2) impolite speech for 이다, to be", 야,739
" Knowledge, information", 지식,740
" As it used to be, as before ; still, persistently, even still", 여전히,741
" The head of a family,the owner", 주인,742
 To discover, 발견하다,743
" A line, a route", 선,744
 The human race, 인류,745
" A special feature, a distinguishing feature", 특징,746
 An athlete, 선수,747
" A form, formality, mold", 형식,748
" To plan, arrange", 마련하다,749
 Half, 반,750
 To announce, 발표하다,751
